,label,content
20,문화,"대한제국의 마지막 황실 잔치가 120년 만에 공연으로 재구성돼 선보입니다. 국립국악원은 1902년 거행된 '임인진연'을 재현해 다음달 12∼14일 국립국악원 예악당 무대에 올린다고 밝혔습니다. 임인진연은 고종 즉위 40주년이던 1902년(임인년) 12월 7일(음력 11월 8일) 덕수궁 관명전에서 거행된 궁중 잔치로, 임인년에 거행된 진연(進宴·궁중에서 베푸는 잔치)이라는 뜻입니다. 임인진연은 500년 조선왕조와 대한제국의 마지막 궁중 잔치로, 급변하는 개화기에 국제적으로는 황실의 위엄을 세우고 내부적으로는 군신의 엄격한 위계질서를 드러내는 국가의례를 통해 자주국가 '대한제국'을 대내외에 과시하기 위한 수단이었습니다. 고종은 세자와 문무백관의 진연 개최 요구를 국내외적으로 어려운 상황을 들어 네 차례 거절 끝에 윤허하면서 비용과 인원을 최소화해 진행하라고 지시했습니다. 당시 진연은 크게 남성 신하들과 함께 공식적 행사를 올린 '외진연'과 황태자, 황태자비, 좌우명부, 종친 등이 함께한 일종의 궁중 내부 행사인 '내진연'으로 나뉘어 진행됐는데, 이번 공연은 예술적 측면이 강한 '내진연'을 무대 공연으로 되살립니다.  국립국악원은 임인진연의 상세한 내용이 기록된 문서인 '진연의궤'와 병풍화 '임인진연도병' 등 기록 유산들을 바탕으로 공연을 준비 중입니다. 국립국악원 무용단이 궁중무용으로 봉래의, 헌선도, 몽금척, 가인전목단, 향령무, 선유락을 선보이며, 국립국악원 정악단은 황제의 등·퇴장에 태평성대를 기원하는 의미로 연주된 보허자를 비롯해 낙양춘, 해령, 본령, 수제천, 헌천수 등 황제의 장수와 태평성대를 기원하는 궁중음악을 연주합니다.[사진 출처 : 연합뉴스 / 국립국악원 제공]"
21,사회,서해에서 북한군 총격으로 숨진 해양수산부 공무원 이대준 씨 유족이 사건 관련 기록을 대통령기록물로 지정하지 말라며 신청한 가처분이 재차 받아들여지지 않았습니다. 서울고법 행정6-3부(부장판사 홍성욱 최봉희 위광하)는 지난 6일 피살 공무원의 형 이래진 씨가 대통령과 국가안보실장을 상대로 낸 가처분 소송 항고심에서 이 씨의 항고를 기각했습니다. 앞서 1심 재판부는 “행정소송법이 허용하는 신청의 형태가 아니어서 부적합하다”며 “심문을 거치지 않고 모두 각하한다”고 결정했습니다. 항고심 재판부도 1심 결정과 같은 이유로 각하 결정을 유지했습니다. 고(故) 이대준 씨는 해수부 서해어업지도관리단 소속 어업지도원으로 2020년 9월 서해를 표류하다 북한군 총격에 숨졌고 시신은 불태워졌습니다. 해경은 당시 이 씨가 자진 월북한 것으로 추정된다고 발표했지만 최근 “월북 의도를 찾지 못했다”며 과거 중간수사 결과를 뒤집었습니다. 이 씨 유족은 해경의 수사 결과 번복에 앞서 ‘월북 추정 발표’의 진실을 밝히기 위해 관련 기록을 대통령기록물로 지정하지 말아 달라며 지난해 1월 정보공개청구 소송을 제기했습니다. 유족은 또 정보공개청구 소송에서 승소한 뒤 같은 해 12월 관련 정보를 공개하고 해당 정보를 대통령기록물로 지정하지 말아 달라며 가처분을 신청했습니다.[사진 출처 : 연합뉴스]
22,국제,"지난 8일 선거 유세 도중 총격으로 사망한 아베 신조 전 일본 총리의 장례식이 12일 도쿄 내 사찰인 '조조지'에서 가족장으로 열렸습니다. 상주는 아베 전 총리의 부인 아키에 여사이며, 가족과 친척, 기시다 후미오 총리, 모테기 도시미쓰 자민당 간사장 등이 참석했다고 교도통신과 NHK 등이 보도했습니다. 가족장에 앞서 전날 조조지에서 열린 쓰야(通夜·친척과 지인들이 유족을 위로하며 밤을 새우는 행사)에는 정·재계와 외국 인사, 시민 등 2,500명이 다녀갔다고 일본 언론은 전했습니다. 아베 전 총리는 1993년 중의원(하원의원)에 처음 당선됐으며, 두 차례에 걸쳐 총 8년 9개월 동안 총리로 재임한 역대 최장수 총리였습니다. 일본 정부는 아베 전 총리의 공적을 기리기 위해 일본 최고 훈장을 수여하기로 했습니다.[사진 출처 : EPA=연합뉴스]"
23,사회,"유명 아이돌 그룹 출신 연기자가 경찰서를 찾아 보이스피싱 범죄를 자수했습니다.  경기남부경찰청은 아이돌 그룹 출신 연기자 30대 남성 A 씨를 보이스피싱에 가담한 혐의로 입건해 조사 중이라고 밝혔습니다.  유명 남성밴드 그룹 출신으로 알려진 A 씨는 지난달 16일 경기 여주경찰서를 찾아 ""내가 보이스피싱 수거책으로, 피해자로부터 600만 원을 건네받아 전달했다""고 자수한 것으로 전해졌습니다.  A 씨는 ""고액 아르바이트로 알고 일을 시작했지만, 막상 해보니 보이스피싱 범죄라는 걸 깨닫고 경찰서를 찾았다""고 진술한 것으로 전해졌습니다.  경기 여주경찰서는 6월 8일부터 8월 7일까지가 '보이스피싱 자수 기간'임에 따라, A 씨 사건을 경기남부청으로 이송했습니다.  경찰 조사 결과, 피해자는 A 씨 등 전달책 3명에게 3천여만 원을 전달했고, A 씨가 경찰에 낸 600만 원만 돌려받은 것으로 파악됐습니다. 경찰은 A 씨 등 3명을 사기 등의 혐의로 불구속 입건했고, 수거책 윗선 1명을 구속해 수사하고 있습니다."
24,정치,"감사원이 지난달부터 과학기술정보통신부에 대해 특정감사를 진행 중입니다.  감사원 관계자는 오늘(12일) “과기정통부 감사를 위해 지난달 27일부터 자료 수집을 시작했다”고 밝혔습니다. 이번 과기정통부 상대 감사는 특정 정책을 집중적으로 살피는 특정감사로 문재인 정부 당시 시행한 ‘디지털 뉴딜’과 4차산업혁명위원회 ‘대한민국 데이터 119’ 정책 등이 주요 감사 대상으로 거론됩니다. ‘디지털 뉴딜’은 문재인 정부가 코로나 19 위기 극복과 경제·사회 전반의 디지털 대전환을 위해 추진한 국가 혁신 프로젝트이며, ‘데이터 119 프로젝트’는 민간을 중심으로 데이터 생태계를 혁신하는 내용 등을 담은 정책입니다.  감사원 관계자는 “아직 자료 수집 단계여서 감사 대상 사업이 확정된 것은 아니다”고 설명했습니다."
25,정치,"전 청와대 국가안보실 소속 행정관이 군 수사기록을 법원 영장 없이 열람했다는 보도와 관련해 국방부가 사실 여부를 확인하고 있다고 밝혔습니다. 문홍식 국방부 부대변인은 오늘(12일) 정례브리핑에서 관련 질의를 받고 “관련된 사실 여부를 확인하는 데 시간이 걸린다”며 이같이 답했습니다. 문 부대변인은 “5년 전 정도 되는 사안으로 시간이 흘렀고, 기록이 남는 게 아니고 사람들끼리 만나서 이뤄진 것이라 확인하는 데 좀 시간이 걸리는 것 같다”고 설명했습니다. 앞서 오늘 조선일보는 2017년 전 청와대 국가안보실 소속 A 행정관이 국군 사이버사령부 정치 댓글과 관련한 수사 관계자들을 만났고, 이후 이들을 청와대로 불러 영장 없이 수사 기록을 열람했다고 보도했습니다."
26,사회,"제11대 경기도의회가 첫 본회의를 열었지만, 국민의힘과 더불어민주당의 협상 결렬로 의장단 선출이 무산됐습니다. 경기도의회는 오늘(12일) 오전 11시 제11대 첫 임시회 본회의를 열어 의장과 부의장 선거를 하고 회기 결정 등을 할 예정이었습니다. 그러나, 임시 의장을 맡은 최다선 염종현 더불어민주당 의원은 개의 후 1분이 안 돼 정회를 선포했습니다. 염 의원은 본회의 개의 후 ""교섭단체 대표의원들의 협의와 요청으로 정회를 선포한다""고 밝혔습니다. 의장 선출의 경우 국민의힘은 자유투표를 하자는 입장이고 민주당은 전반기에 민주당이 하고 후반기에 국민의힘이 하는 식으로 돌아가며 하자는 입장입니다. 국민의힘에서는 3선인 김규창 의원이, 더불어민주당에서는 4선인 염종현 의원이 의장 후보로 나선 상태입니다. 경기도의회 회의 규칙에 따르면 투표 결과 동수일 경우 연장자가 의장을 하게 돼 있는데, 김 의원이 염 의원보다 연장자입니다. 이와 함께 상임위원회를 늘릴 것인지와 도청과 교육청의 재정을 다룰 예산결산특위를 분리 설치할 것인지도 주요 협상 안건입니다. 국민의힘은 당장은 기존 시스템을 유지하자는 입장이고 더불어민주당은 의원 수가 늘었고 심도있는 심사가 필요하다며 상임위는 늘리고 예산결산특위는 도청과 교육청 담당을 따로 두자는 입장입니다. 양당은 의장과 부의장, 상임위원장 등 선출과 상임위 배분 등 원 구성과 상임위 증설 여부 등에 대한 협상을 이어간다는 계획입니다. 다음 본회의는 오는 19일로 예정돼 있습니다.[사진 출처 : 연합뉴스]"
27,사회,"검찰이 이른바 '서해 공무원 피살 사건'과 '탈북 어민 북송 사건'을 수사하는 서울중앙지검 수사팀 인력을 증원합니다. 대검찰청은 서울중앙지검 공공수사1부(부장검사 이희동)에 다른 검찰청 검사 2명을 파견하기로 했습니다. 공공수사1부는 대공·테러 관련 수사를 담당하는데, 이번 증원으로 검사 7명에서 9명으로 인원이 늘어나게 됐습니다. 공공수사1부는 해양수산부 공무원 고(故) 이대준 씨가 2020년 9월 서해상에서 북한군에 피격됐을 때, 문재인 정부가 이 씨가 월북했다고 발표한 경위 등을 수사하고 있습니다. 이외에도 당시 박지원 전 국가정보원장이 첩보 관련 보고서 등을 무단 삭제했다는 의혹, '고발 사주'와 관련해 고위공직자범죄수사처가 국민의힘 김웅 의원과 김건희 여사를 이첩한 사건도 공공수사1부가 수사 중입니다. 서울중앙지검 공공수사3부(부장검사 이준범)에도 검사 1명이 증원됩니다. 공공수사3부는 2019년 11월 동료 16명을 살해하고 탈북해 귀순 의사를 밝힌 북한 선원 2명을 북한으로 추방하는 과정에 서훈 전 국정원장의 부적절한 지시가 있었는지 등을 수사하고 있습니다."
28,사회,"경남 창원시 석동정수장에서 지난 7일 깔따구로 추정되는 유충이 처음 발견된 데 이어, 닷새째인 어제까지(11일) 유충 발견이 잇따르고 있습니다. 유충이 발견된 지점은 수돗물 생산 과정 가운데 침전지와 급속 여과지, 활성탄 여과지와 정수지 등 모두 4곳입니다.  또, 창원시가 지난 9일부터 배수지와 소화전 등 33곳에 대한 긴급 점검을 벌인 결과 어제(11일)까지 배수지 2곳과 소화전 12곳에서 사흘 연속 유충이 발견됐습니다.  창원시는 현재 유충이 유입되지 않은 활성탄 여과지를 통해 물을 공급하고 있으며, 정수지 4곳 가운데 2곳에 차단망을 설치했다고 밝혔습니다.  또 유충 발생이 감소 추세에 있다며 자정까지 정수지 나머지 2곳에 대한 차단망 설치를 마무리하면, 유충이 정수장 밖으로 빠져나가는 일은 없을 것으로 전망했습니다.  한편, 환경부는 어제(11일) 낙동강경남네트워크 등 환경단체들이 수돗물 유충 발생의 원인을 놓고 ""원수를 공급한 환경부의 책임""이라고 지적한 데 대해 ""유충 원인이 원수로부터 온 것인지, 정수처리 과정에서 발생되었는지는 조사하고 있다""라고 밝혔습니다. 또 ""같은 취수원을 사용하고 있는 반송정수장에서는 원수와 정수 모두 유충이 발견되지 않았다""라고 해명했습니다.  앞서 지난 7일 경남 창원 진해지역 6만 5천 가구에 하루 5만 톤의 수돗물을 공급하는 석동정수장에서 유충이 발견됐습니다.  창원물생명시민연대는 창원시가 유충을 확인하고도 36시간이 지나 시민들에게 '늑장 공개'했다며 비판했습니다.  낙동강경남네트워크 등은 ""환경부가 깔따구 유충이 들어있는 원수를 창원시민에게 공급해 수돗물에 검출되도록 만들었다""라고 비판했습니다.[사진 출처 : 연합뉴스]"
29,사회,"교정시설에 전문의 등 의료 인력을 보강해, 수용자의 건강권 보장을 강화해야 한다는 국가인권위원회 권고가 나왔습니다. 인권위는 오늘(12일) 교정시설에 대한 진정 가운데, 수용자 의료 처우 관련한 사건이 지난해 기준 약 800건으로 전체의 35% 이상 차지한다며, 이같이 밝혔습니다. 그러면서 지난해 11월 부산·울산·대전 교도소 등 전국 10개 교정시설에 대한 방문조사를 실시한 결과 △ 교정시설 수용자 1인당 의료예산이 우리 국민 1인당 의료비의 12%에 불과한 점 △교정시설 내 전문의 인력이 부족한 점 △ 정신과 진료에 대한 수요가 높음에도 관련 의료진이 부족한 점 등을 확인했다고 밝혔습니다. 인권위는 조사 결과를 토대로, 교정시설에 전문의 인력 보강을 위한 대책을 마련해 시행하고, 정신질환 수용자에 대한 의료 처우 강화 방안을 만들라, 법무부에 권고했습니다. 또 기획재정부에는 수용자의 의료접근권과 건강권 보장을 위해, 교정시설 의료 예산이 최대한 반영되도록 노력하라 권고했습니다.[사진 출처 : 연합뉴스]"
